Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
Exhibit01,https://github.com/InakyMartinez/DigitalSignage/blob/main/assets/Exhibition01.png,1/1/18 0:00,12/31/30 23:59,yes
Exhibit02,https://github.com/InakyMartinez/DigitalSignage/blob/main/assets/Exhibition02.png,1/1/18 0:00,12/31/30 23:59,yes
Exhibit03,https://github.com/InakyMartinez/DigitalSignage/blob/main/assets/Exhibition03.png,1/1/18 0:00,12/31/30 23:59,yes
Exhibit04,https://github.com/InakyMartinez/DigitalSignage/blob/main/assets/Exhibition04.png,1/1/18 0:00,12/31/30 23:59,yes
